user_id,job_id,college_id,job_name,job_type,company_name,job_location,salary,created_at,updated_at,job_status
253,365,103,AI Engineer,Internship,ONEGO,Chennai,₹ 6 LPA,2025-12-25 15:57:41.200846,2026-01-18 15:57:41.208049,Closed
342,366,103,UX Design Internship,Internship,INFOSYS,Mumbai,₹ 8 LPA,2025-11-15 15:57:41.200853,2025-12-31 15:57:41.208056,Open
331,367,101,Data Analyst,Internship,ALLSTATE,Mumbai,₹ 10 LPA,2026-01-04 15:57:41.200860,2026-01-03 15:57:41.208063,Closed
329,368,103,Data Analyst,Full-time,ALLSTATE,Hyderabad,₹ 12 LPA,2025-12-07 15:57:41.200867,2026-01-03 15:57:41.208070,Open
296,369,102,Data Analyst,Part-time,TCS,Remote,₹ 12 LPA,2025-10-09 15:57:41.200874,2026-01-07 15:57:41.208077,Expired
40,370,103,UX Design Internship,Internship,INFOSYS,Hyderabad,₹ 6 LPA,2025-11-25 15:57:41.200881,2026-01-11 15:57:41.208083,Expired
235,371,103,Backend Developer,Full-time,ONEGO,Mumbai,₹ 6 LPA,2025-12-07 15:57:41.200888,2026-01-27 15:57:41.208090,Open
175,372,103,Data Scientist,Full-time,MPHASIS,Mumbai,"₹ 15,000",2025-10-24 15:57:41.200895,2026-01-10 15:57:41.208110,Expired
107,373,101,Full Stack Developer,Internship,ALLSTATE,Hyderabad,₹ 6 LPA,2026-01-03 15:57:41.200902,2026-01-24 15:57:41.208117,Open
113,374,102,Data Analyst,Full-time,LTMINDTREE,Bangalore,₹ 8 LPA,2026-01-03 15:57:41.200909,2026-01-12 15:57:41.208124,Open
151,375,104,Frontend Developer,Full-time,TCS,Hyderabad,₹ 8 LPA,2025-10-16 15:57:41.200916,2026-01-05 15:57:41.208131,Closed
203,376,103,UX Design Internship,Full-time,INFOSYS,Mumbai,₹ 6 LPA,2025-12-10 15:57:41.200923,2026-01-18 15:57:41.208137,Closed
50,377,103,UX Design Internship,Part-time,LTMINDTREE,Remote,₹ 6 LPA,2026-01-15 15:57:41.200930,2026-01-27 15:57:41.208144,Closed
189,378,103,AI Engineer,Internship,INFOSYS,Bangalore,₹ 10 LPA,2026-01-08 15:57:41.200937,2026-01-18 15:57:41.208151,Closed
265,379,102,Backend Developer,Internship,GOOGLE,Remote,₹ 12 LPA,2025-11-08 15:57:41.200944,2026-01-22 15:57:41.208158,Closed
197,380,104,Data Scientist,Full-time,GOOGLE,Chennai,₹ 6 LPA,2025-10-18 15:57:41.200950,2026-01-10 15:57:41.208164,Open
161,381,102,AI Engineer,Full-time,ACCENTURE,Mumbai,₹ 8 LPA,2026-01-07 15:57:41.200957,2026-01-20 15:57:41.208171,Open
371,382,102,Software Engineer,Full-time,UBS,Mumbai,₹ 8 LPA,2025-11-17 15:57:41.200965,2026-01-12 15:57:41.208178,Expired
342,383,104,UX Design Internship,Internship,UBS,Pune,"₹ 15,000",2025-11-27 15:57:41.200972,2026-01-07 15:57:41.208185,Expired
312,384,101,Data Analyst,Part-time,TCS,Hyderabad,₹ 10 LPA,2026-01-18 15:57:41.200979,2026-01-13 15:57:41.208192,Expired
60,385,103,Backend Developer,Full-time,ONEGO,Hyderabad,"₹ 25,000",2025-10-29 15:57:41.200986,2026-01-09 15:57:41.208199,Closed
338,386,101,Data Scientist,Internship,GOOGLE,Chennai,₹ 10 LPA,2025-10-08 15:57:41.200992,2026-01-18 15:57:41.208205,Closed
5,387,103,UX Design Internship,Internship,DELOITTE,Pune,₹ 6 LPA,2025-12-26 15:57:41.200999,2026-01-23 15:57:41.208212,Open
393,388,101,Backend Developer,Part-time,MPHASIS,Mumbai,₹ 8 LPA,2026-01-24 15:57:41.201006,2026-01-22 15:57:41.208219,Expired
201,389,104,Data Analyst,Internship,TCS,Mumbai,₹ 6 LPA,2025-12-27 15:57:41.201013,2026-01-22 15:57:41.208226,Open
288,390,104,Full Stack Developer,Internship,DELOITTE,Mumbai,₹ 12 LPA,2025-10-10 15:57:41.201036,2026-01-06 15:57:41.208232,Expired
56,391,103,Backend Developer,Internship,ALLSTATE,Chennai,₹ 8 LPA,2026-01-02 15:57:41.201043,2026-01-10 15:57:41.208239,Expired
148,392,101,Gen-AI Engineer,Full-time,ONEGO,Bangalore,₹ 6 LPA,2025-10-14 15:57:41.201050,2026-01-12 15:57:41.208246,Closed
168,393,102,Software Engineer,Part-time,TCS,Mumbai,"₹ 15,000",2025-12-07 15:57:41.201057,2026-01-15 15:57:41.208253,Closed
428,394,103,Gen-AI Engineer,Internship,INFOSYS,Mumbai,₹ 12 LPA,2025-11-30 15:57:41.201064,2026-01-28 15:57:41.208259,Expired
60,395,103,AI Engineer,Internship,UBS,Hyderabad,₹ 10 LPA,2025-11-02 15:57:41.201071,2026-01-19 15:57:41.208266,Closed
245,396,102,Backend Developer,Internship,UBS,Pune,₹ 10 LPA,2025-12-01 15:57:41.201078,2026-01-19 15:57:41.208273,Open
415,397,102,AI Engineer,Internship,MPHASIS,Hyderabad,"₹ 25,000",2026-01-05 15:57:41.201084,2025-12-30 15:57:41.208280,Closed
207,398,102,Software Engineer,Internship,LTMINDTREE,Chennai,₹ 6 LPA,2026-01-05 15:57:41.201091,2026-01-03 15:57:41.208287,Expired
185,399,104,AI Engineer,Part-time,GOOGLE,Bangalore,₹ 10 LPA,2025-11-26 15:57:41.201098,2026-01-14 15:57:41.208294,Open
263,400,101,Data Analyst,Internship,GOOGLE,Pune,₹ 8 LPA,2026-01-03 15:57:41.201105,2026-01-19 15:57:41.208300,Expired
20,401,103,AI Engineer,Part-time,TCS,Hyderabad,₹ 12 LPA,2025-12-25 15:57:41.201112,2026-01-15 15:57:41.208307,Open
345,402,101,Data Scientist,Internship,LTMINDTREE,Mumbai,₹ 6 LPA,2026-01-14 15:57:41.201121,2026-01-03 15:57:41.208316,Closed
125,403,103,Gen-AI Engineer,Part-time,MPHASIS,Chennai,"₹ 15,000",2025-11-02 15:57:41.201128,2026-01-16 15:57:41.208323,Expired
274,404,102,Data Scientist,Full-time,ALLSTATE,Remote,₹ 8 LPA,2025-10-18 15:57:41.201135,2026-01-24 15:57:41.208330,Open
59,405,102,Frontend Developer,Internship,MPHASIS,Chennai,₹ 10 LPA,2025-12-05 15:57:41.201143,2026-01-22 15:57:41.208337,Open
64,406,101,AI Engineer,Full-time,UBS,Remote,"₹ 15,000",2025-10-02 15:57:41.201150,2026-01-11 15:57:41.208344,Closed
239,407,102,Frontend Developer,Full-time,DELOITTE,Hyderabad,₹ 10 LPA,2025-10-25 15:57:41.201157,2026-01-28 15:57:41.208351,Closed
312,408,101,Data Analyst,Part-time,UBS,Pune,"₹ 25,000",2025-10-25 15:57:41.201164,2026-01-21 15:57:41.208358,Closed
255,409,103,Full Stack Developer,Full-time,DELOITTE,Hyderabad,"₹ 25,000",2025-10-21 15:57:41.201170,2026-01-01 15:57:41.208364,Closed
119,410,101,Frontend Developer,Part-time,GOOGLE,Hyderabad,₹ 10 LPA,2025-12-30 15:57:41.201177,2026-01-06 15:57:41.208371,Closed
194,411,102,Machine Learning Engineer,Part-time,TCS,Pune,₹ 12 LPA,2025-10-19 15:57:41.201184,2026-01-06 15:57:41.208378,Expired
355,412,101,AI Engineer,Part-time,INFOSYS,Hyderabad,₹ 12 LPA,2025-11-18 15:57:41.201191,2026-01-20 15:57:41.208385,Open
118,413,103,Backend Developer,Internship,UBS,Remote,₹ 10 LPA,2025-12-28 15:57:41.201198,2026-01-14 15:57:41.208391,Expired
77,414,103,Backend Developer,Part-time,GOOGLE,Remote,"₹ 25,000",2025-11-08 15:57:41.201205,2026-01-15 15:57:41.208398,Closed
273,415,102,UX Design Internship,Part-time,UBS,Remote,₹ 6 LPA,2026-01-16 15:57:41.201212,2026-01-04 15:57:41.208405,Expired
15,416,101,Frontend Developer,Full-time,UBS,Mumbai,₹ 8 LPA,2025-12-02 15:57:41.201219,2026-01-17 15:57:41.208412,Open
280,417,101,Frontend Developer,Full-time,ACCENTURE,Mumbai,₹ 8 LPA,2025-11-05 15:57:41.201226,2026-01-26 15:57:41.208419,Expired
13,418,103,AI Engineer,Full-time,ONEGO,Mumbai,₹ 8 LPA,2025-11-19 15:57:41.201233,2026-01-02 15:57:41.208426,Expired
290,419,104,Software Engineer,Part-time,INFOSYS,Pune,₹ 8 LPA,2025-11-20 15:57:41.201240,2026-01-21 15:57:41.208432,Expired
327,420,101,Gen-AI Engineer,Internship,TCS,Pune,₹ 12 LPA,2025-10-31 15:57:41.201247,2026-01-11 15:57:41.208439,Open
423,421,104,Data Analyst,Internship,INFOSYS,Pune,₹ 8 LPA,2025-11-19 15:57:41.201254,2026-01-18 15:57:41.208446,Expired
186,422,101,Data Analyst,Full-time,UBS,Mumbai,₹ 10 LPA,2025-11-28 15:57:41.201261,2026-01-19 15:57:41.208453,Closed
342,423,102,Software Engineer,Part-time,GOOGLE,Hyderabad,₹ 8 LPA,2025-10-20 15:57:41.201268,2026-01-29 15:57:41.208459,Closed
356,424,101,Gen-AI Engineer,Part-time,LTMINDTREE,Mumbai,₹ 8 LPA,2025-11-15 15:57:41.201275,2026-01-22 15:57:41.208466,Expired
382,425,102,UX Design Internship,Part-time,LTMINDTREE,Bangalore,₹ 10 LPA,2025-11-23 15:57:41.201281,2025-12-31 15:57:41.208473,Open
324,426,104,Full Stack Developer,Internship,ONEGO,Mumbai,"₹ 15,000",2025-10-01 15:57:41.201288,2026-01-06 15:57:41.208480,Open
270,427,101,Frontend Developer,Full-time,TCS,Hyderabad,"₹ 25,000",2026-01-21 15:57:41.201295,2026-01-23 15:57:41.208487,Closed
455,428,101,Frontend Developer,Part-time,DELOITTE,Mumbai,"₹ 25,000",2025-12-16 15:57:41.201302,2026-01-04 15:57:41.208494,Closed
207,429,102,Machine Learning Engineer,Internship,ONEGO,Pune,₹ 10 LPA,2025-10-02 15:57:41.201309,2026-01-04 15:57:41.208501,Closed
368,430,101,Data Scientist,Part-time,LTMINDTREE,Bangalore,"₹ 15,000",2025-11-15 15:57:41.201316,2026-01-25 15:57:41.208507,Expired
442,431,103,Data Analyst,Internship,MPHASIS,Pune,"₹ 15,000",2025-12-06 15:57:41.201323,2026-01-26 15:57:41.208514,Expired
312,432,102,Full Stack Developer,Full-time,LTMINDTREE,Remote,₹ 8 LPA,2025-12-18 15:57:41.201330,2026-01-15 15:57:41.208521,Expired
494,433,103,AI Engineer,Part-time,TCS,Bangalore,₹ 8 LPA,2025-10-01 15:57:41.201337,2026-01-11 15:57:41.208528,Expired
95,434,104,Data Analyst,Part-time,LTMINDTREE,Pune,₹ 8 LPA,2025-10-11 15:57:41.201344,2026-01-22 15:57:41.208535,Closed
112,435,103,Data Scientist,Part-time,ACCENTURE,Bangalore,₹ 6 LPA,2025-12-25 15:57:41.201351,2026-01-20 15:57:41.208542,Expired
85,436,103,Full Stack Developer,Full-time,MPHASIS,Hyderabad,₹ 10 LPA,2025-12-04 15:57:41.201357,2026-01-07 15:57:41.208548,Closed
468,437,103,Full Stack Developer,Part-time,ALLSTATE,Hyderabad,"₹ 15,000",2025-11-14 15:57:41.201377,2026-01-27 15:57:41.208555,Expired
116,438,102,Frontend Developer,Full-time,ACCENTURE,Remote,₹ 6 LPA,2025-10-21 15:57:41.201384,2026-01-11 15:57:41.208562,Closed
262,439,104,Data Scientist,Part-time,INFOSYS,Chennai,₹ 8 LPA,2025-10-05 15:57:41.201391,2026-01-02 15:57:41.208569,Expired
486,440,102,Full Stack Developer,Internship,ACCENTURE,Mumbai,"₹ 15,000",2025-11-16 15:57:41.201398,2026-01-01 15:57:41.208576,Expired
157,441,101,Machine Learning Engineer,Part-time,ACCENTURE,Remote,₹ 12 LPA,2025-11-16 15:57:41.201405,2026-01-29 15:57:41.208582,Expired
500,442,102,Software Engineer,Part-time,INFOSYS,Mumbai,₹ 12 LPA,2025-12-30 15:57:41.201412,2026-01-19 15:57:41.208589,Open
152,443,101,Data Scientist,Internship,TCS,Mumbai,₹ 8 LPA,2025-12-03 15:57:41.201419,2026-01-26 15:57:41.208596,Expired
484,444,104,Machine Learning Engineer,Part-time,DELOITTE,Mumbai,₹ 12 LPA,2025-10-30 15:57:41.201426,2025-12-31 15:57:41.208603,Open
14,445,102,UX Design Internship,Full-time,INFOSYS,Remote,₹ 10 LPA,2026-01-04 15:57:41.201433,2026-01-03 15:57:41.208609,Closed
123,446,104,Data Analyst,Internship,UBS,Bangalore,₹ 12 LPA,2025-10-28 15:57:41.201440,2026-01-26 15:57:41.208616,Open
297,447,103,UX Design Internship,Part-time,LTMINDTREE,Mumbai,₹ 8 LPA,2025-11-15 15:57:41.201447,2026-01-23 15:57:41.208623,Expired
336,448,102,Data Scientist,Full-time,ALLSTATE,Mumbai,₹ 10 LPA,2026-01-09 15:57:41.201453,2026-01-27 15:57:41.208630,Closed
265,449,104,Gen-AI Engineer,Full-time,ACCENTURE,Remote,"₹ 15,000",2025-12-03 15:57:41.201460,2026-01-15 15:57:41.208637,Open
143,450,103,Backend Developer,Full-time,GOOGLE,Mumbai,₹ 10 LPA,2025-11-05 15:57:41.201467,2026-01-08 15:57:41.208644,Closed
11,451,101,Machine Learning Engineer,Internship,INFOSYS,Chennai,₹ 8 LPA,2026-01-05 15:57:41.201474,2026-01-29 15:57:41.208650,Closed
107,452,104,Gen-AI Engineer,Internship,MPHASIS,Remote,"₹ 25,000",2025-12-02 15:57:41.201481,2026-01-29 15:57:41.208657,Open
200,453,104,Software Engineer,Internship,DELOITTE,Bangalore,₹ 12 LPA,2025-11-30 15:57:41.201488,2026-01-25 15:57:41.208664,Open
371,454,102,Software Engineer,Part-time,ACCENTURE,Mumbai,"₹ 15,000",2025-12-15 15:57:41.201495,2026-01-22 15:57:41.208671,Closed
171,455,102,Gen-AI Engineer,Part-time,INFOSYS,Mumbai,₹ 8 LPA,2025-11-25 15:57:41.201502,2026-01-03 15:57:41.208678,Closed
118,456,102,UX Design Internship,Internship,TCS,Remote,₹ 8 LPA,2025-11-28 15:57:41.201509,2025-12-30 15:57:41.208685,Open
118,457,104,Data Analyst,Part-time,TCS,Hyderabad,₹ 12 LPA,2026-01-24 15:57:41.201516,2026-01-28 15:57:41.208703,Open
18,458,101,Data Analyst,Part-time,UBS,Chennai,₹ 12 LPA,2026-01-23 15:57:41.201526,2026-01-28 15:57:41.208713,Expired
361,459,102,Backend Developer,Part-time,DELOITTE,Hyderabad,₹ 8 LPA,2026-01-14 15:57:41.201533,2026-01-27 15:57:41.208720,Expired
118,460,103,Gen-AI Engineer,Internship,MPHASIS,Mumbai,₹ 6 LPA,2025-10-25 15:57:41.201540,2026-01-19 15:57:41.208727,Open
270,461,104,Machine Learning Engineer,Internship,LTMINDTREE,Hyderabad,₹ 10 LPA,2026-01-04 15:57:41.201547,2026-01-19 15:57:41.208734,Expired
454,462,104,Backend Developer,Part-time,GOOGLE,Chennai,₹ 10 LPA,2025-11-29 15:57:41.201554,2026-01-03 15:57:41.208741,Closed
458,463,101,AI Engineer,Full-time,GOOGLE,Remote,₹ 6 LPA,2025-10-22 15:57:41.201561,2026-01-01 15:57:41.208748,Closed
249,464,101,Data Scientist,Part-time,DELOITTE,Bangalore,₹ 6 LPA,2025-12-12 15:57:41.201568,2025-12-31 15:57:41.208755,Open
191,465,102,AI Engineer,Full-time,TCS,Pune,₹ 12 LPA,2025-11-30 15:57:41.201575,2026-01-05 15:57:41.208762,Closed
430,466,103,Data Analyst,Full-time,INFOSYS,Chennai,"₹ 25,000",2025-12-02 15:57:41.201582,2026-01-19 15:57:41.208769,Open
447,467,103,Data Analyst,Part-time,INFOSYS,Bangalore,"₹ 25,000",2025-11-28 15:57:41.201588,2026-01-06 15:57:41.208776,Closed
294,468,103,Data Scientist,Full-time,ACCENTURE,Chennai,"₹ 25,000",2025-10-02 15:57:41.201595,2026-01-28 15:57:41.208782,Expired
180,469,101,Frontend Developer,Part-time,LTMINDTREE,Remote,₹ 6 LPA,2025-10-21 15:57:41.201602,2026-01-04 15:57:41.208789,Closed
466,470,102,Frontend Developer,Internship,UBS,Pune,₹ 6 LPA,2025-10-03 15:57:41.201609,2026-01-09 15:57:41.208796,Expired
389,471,102,Frontend Developer,Part-time,INFOSYS,Pune,₹ 8 LPA,2025-10-19 15:57:41.201616,2026-01-04 15:57:41.208803,Expired
487,472,101,Backend Developer,Part-time,DELOITTE,Remote,₹ 12 LPA,2025-11-30 15:57:41.201623,2025-12-30 15:57:41.208810,Expired
266,473,101,Data Analyst,Part-time,MPHASIS,Pune,₹ 12 LPA,2025-12-01 15:57:41.201630,2025-12-31 15:57:41.208817,Open
217,474,101,Full Stack Developer,Full-time,ALLSTATE,Bangalore,₹ 12 LPA,2025-10-17 15:57:41.201638,2026-01-05 15:57:41.208824,Expired
278,475,102,Data Analyst,Internship,TCS,Remote,"₹ 25,000",2025-10-09 15:57:41.201645,2026-01-20 15:57:41.208831,Expired
489,476,101,Frontend Developer,Internship,MPHASIS,Pune,"₹ 15,000",2025-12-30 15:57:41.201651,2026-01-22 15:57:41.208837,Open
99,477,104,UX Design Internship,Full-time,TCS,Mumbai,₹ 6 LPA,2025-10-05 15:57:41.201658,2026-01-12 15:57:41.208844,Expired
183,478,102,AI Engineer,Part-time,ONEGO,Remote,"₹ 15,000",2025-10-08 15:57:41.201665,2025-12-30 15:57:41.208851,Open
310,479,101,Frontend Developer,Full-time,TCS,Chennai,"₹ 25,000",2026-01-06 15:57:41.201673,2026-01-29 15:57:41.208858,Expired
223,480,104,Data Analyst,Part-time,DELOITTE,Bangalore,"₹ 25,000",2025-11-14 15:57:41.201679,2026-01-25 15:57:41.208865,Closed
11,481,101,Frontend Developer,Full-time,ALLSTATE,Chennai,₹ 6 LPA,2025-11-01 15:57:41.201686,2026-01-22 15:57:41.208872,Open
152,482,104,Data Scientist,Internship,TCS,Bangalore,"₹ 15,000",2026-01-23 15:57:41.201693,2026-01-10 15:57:41.208879,Expired
431,483,101,UX Design Internship,Part-time,ACCENTURE,Hyderabad,"₹ 25,000",2026-01-09 15:57:41.201700,2026-01-11 15:57:41.208885,Expired
217,484,103,AI Engineer,Internship,GOOGLE,Chennai,₹ 8 LPA,2025-12-06 15:57:41.201707,2025-12-31 15:57:41.208892,Expired
436,485,104,Backend Developer,Internship,ONEGO,Pune,₹ 6 LPA,2026-01-16 15:57:41.201714,2026-01-07 15:57:41.208899,Open
411,486,101,AI Engineer,Internship,DELOITTE,Hyderabad,₹ 12 LPA,2025-10-19 15:57:41.201721,2026-01-08 15:57:41.208906,Closed
71,487,104,Machine Learning Engineer,Part-time,GOOGLE,Pune,₹ 10 LPA,2025-10-30 15:57:41.201727,2025-12-30 15:57:41.208913,Expired
421,488,103,UX Design Internship,Internship,GOOGLE,Bangalore,"₹ 25,000",2025-12-05 15:57:41.201735,2026-01-26 15:57:41.208920,Expired
416,489,101,UX Design Internship,Internship,DELOITTE,Chennai,₹ 8 LPA,2025-12-07 15:57:41.201741,2026-01-23 15:57:41.208926,Closed
256,490,103,Machine Learning Engineer,Part-time,DELOITTE,Pune,₹ 12 LPA,2026-01-12 15:57:41.201748,2026-01-12 15:57:41.208933,Open
447,491,104,AI Engineer,Full-time,ALLSTATE,Hyderabad,₹ 12 LPA,2025-12-01 15:57:41.201755,2026-01-05 15:57:41.208941,Expired
279,492,103,Data Scientist,Internship,ALLSTATE,Chennai,₹ 6 LPA,2025-10-21 15:57:41.201762,2026-01-11 15:57:41.208948,Expired
44,493,103,Data Scientist,Part-time,MPHASIS,Remote,₹ 12 LPA,2025-12-18 15:57:41.201769,2026-01-19 15:57:41.208955,Closed
47,494,102,Frontend Developer,Part-time,UBS,Chennai,₹ 10 LPA,2025-10-05 15:57:41.201776,2026-01-26 15:57:41.208962,Open
248,495,104,Frontend Developer,Part-time,UBS,Chennai,"₹ 25,000",2025-11-18 15:57:41.201783,2026-01-27 15:57:41.208969,Expired
423,496,102,UX Design Internship,Full-time,DELOITTE,Mumbai,₹ 10 LPA,2025-12-07 15:57:41.201789,2026-01-06 15:57:41.208975,Open
385,497,103,Data Analyst,Internship,UBS,Chennai,₹ 8 LPA,2025-10-29 15:57:41.201796,2026-01-14 15:57:41.208982,Open
87,498,103,Frontend Developer,Internship,TCS,Mumbai,₹ 8 LPA,2025-10-20 15:57:41.201803,2026-01-15 15:57:41.208989,Closed
75,499,102,Frontend Developer,Internship,DELOITTE,Bangalore,₹ 8 LPA,2025-12-03 15:57:41.201810,2026-01-05 15:57:41.208996,Expired
390,500,103,Machine Learning Engineer,Internship,GOOGLE,Remote,"₹ 25,000",2025-10-04 15:57:41.201817,2026-01-17 15:57:41.209003,Closed
160,501,104,Gen-AI Engineer,Internship,TCS,Bangalore,₹ 6 LPA,2025-10-04 15:57:41.201824,2026-01-04 15:57:41.209009,Open
333,502,104,Full Stack Developer,Internship,GOOGLE,Mumbai,₹ 10 LPA,2025-10-28 15:57:41.201831,2026-01-28 15:57:41.209016,Expired
264,503,102,UX Design Internship,Part-time,DELOITTE,Chennai,"₹ 25,000",2025-11-29 15:57:41.201839,2026-01-05 15:57:41.209024,Open
189,504,101,Gen-AI Engineer,Full-time,ALLSTATE,Remote,₹ 10 LPA,2026-01-18 15:57:41.201847,2026-01-11 15:57:41.209031,Open
240,505,102,Software Engineer,Internship,ACCENTURE,Mumbai,₹ 10 LPA,2025-10-14 15:57:41.201854,2026-01-08 15:57:41.209038,Closed
137,506,104,AI Engineer,Internship,INFOSYS,Chennai,₹ 10 LPA,2025-11-06 15:57:41.201861,2026-01-27 15:57:41.209045,Closed
104,507,103,Backend Developer,Full-time,ALLSTATE,Chennai,₹ 10 LPA,2026-01-02 15:57:41.201868,2026-01-05 15:57:41.209051,Open
355,508,101,Data Analyst,Internship,LTMINDTREE,Hyderabad,₹ 6 LPA,2026-01-08 15:57:41.201875,2026-01-04 15:57:41.209058,Expired
391,509,102,Data Scientist,Part-time,ALLSTATE,Remote,₹ 10 LPA,2025-12-29 15:57:41.201882,2026-01-19 15:57:41.209065,Open
50,510,103,Machine Learning Engineer,Internship,ALLSTATE,Hyderabad,"₹ 25,000",2025-12-03 15:57:41.201889,2026-01-04 15:57:41.209085,Closed
455,511,103,Backend Developer,Internship,TCS,Remote,"₹ 25,000",2026-01-03 15:57:41.201896,2026-01-06 15:57:41.209092,Closed
497,512,101,Software Engineer,Internship,DELOITTE,Pune,"₹ 25,000",2025-10-31 15:57:41.201903,2026-01-20 15:57:41.209099,Expired
311,513,102,Full Stack Developer,Internship,GOOGLE,Hyderabad,₹ 12 LPA,2025-11-16 15:57:41.201910,2026-01-09 15:57:41.209105,Open
53,514,103,Full Stack Developer,Full-time,ALLSTATE,Bangalore,₹ 8 LPA,2026-01-22 15:57:41.201917,2026-01-09 15:57:41.209112,Open
19,515,104,Data Scientist,Full-time,ACCENTURE,Hyderabad,₹ 8 LPA,2025-12-12 15:57:41.201924,2026-01-21 15:57:41.209119,Expired
454,516,104,UX Design Internship,Internship,INFOSYS,Hyderabad,₹ 10 LPA,2025-10-12 15:57:41.201931,2026-01-24 15:57:41.209125,Open
438,517,102,AI Engineer,Part-time,GOOGLE,Chennai,₹ 12 LPA,2025-10-26 15:57:41.201938,2026-01-11 15:57:41.209132,Expired
481,518,104,UX Design Internship,Internship,INFOSYS,Bangalore,₹ 6 LPA,2025-12-23 15:57:41.201945,2026-01-02 15:57:41.209139,Closed
288,519,101,Software Engineer,Full-time,GOOGLE,Hyderabad,₹ 12 LPA,2026-01-28 15:57:41.201952,2026-01-02 15:57:41.209146,Open
210,520,104,Frontend Developer,Part-time,MPHASIS,Pune,₹ 6 LPA,2025-10-25 15:57:41.201958,2026-01-24 15:57:41.209153,Open
141,521,101,Gen-AI Engineer,Internship,ACCENTURE,Chennai,"₹ 25,000",2025-12-22 15:57:41.201965,2026-01-20 15:57:41.209160,Expired
139,522,102,Frontend Developer,Full-time,UBS,Hyderabad,₹ 6 LPA,2026-01-11 15:57:41.201987,2026-01-13 15:57:41.209170,Expired
174,523,104,Backend Developer,Part-time,INFOSYS,Pune,₹ 8 LPA,2025-11-11 15:57:41.201995,2026-01-05 15:57:41.209178,Closed
25,524,102,AI Engineer,Internship,INFOSYS,Chennai,"₹ 15,000",2025-10-01 15:57:41.202002,2026-01-05 15:57:41.209185,Expired
347,525,103,Frontend Developer,Full-time,DELOITTE,Chennai,₹ 6 LPA,2025-10-20 15:57:41.202009,2026-01-04 15:57:41.209191,Open
454,526,102,Frontend Developer,Part-time,MPHASIS,Chennai,₹ 10 LPA,2025-11-20 15:57:41.202016,2026-01-01 15:57:41.209198,Open
122,527,101,Software Engineer,Internship,ONEGO,Mumbai,₹ 8 LPA,2025-10-08 15:57:41.202023,2026-01-26 15:57:41.209205,Open
290,528,102,UX Design Internship,Part-time,INFOSYS,Hyderabad,"₹ 25,000",2025-11-10 15:57:41.202030,2026-01-13 15:57:41.209212,Closed
302,529,102,Full Stack Developer,Internship,GOOGLE,Remote,"₹ 15,000",2025-11-19 15:57:41.202037,2025-12-31 15:57:41.209219,Closed
30,530,101,Backend Developer,Part-time,ONEGO,Pune,₹ 10 LPA,2026-01-19 15:57:41.202044,2026-01-25 15:57:41.209226,Closed
72,531,104,Backend Developer,Internship,MPHASIS,Hyderabad,₹ 6 LPA,2025-12-31 15:57:41.202050,2026-01-12 15:57:41.209232,Expired
350,532,104,Gen-AI Engineer,Part-time,GOOGLE,Mumbai,₹ 6 LPA,2026-01-07 15:57:41.202057,2026-01-29 15:57:41.209239,Open
204,533,101,Frontend Developer,Full-time,TCS,Hyderabad,₹ 10 LPA,2025-11-16 15:57:41.202064,2026-01-16 15:57:41.209246,Open
292,534,101,Data Analyst,Full-time,ACCENTURE,Pune,₹ 10 LPA,2026-01-26 15:57:41.202071,2026-01-24 15:57:41.209253,Expired
124,535,101,Software Engineer,Full-time,ONEGO,Pune,"₹ 25,000",2026-01-03 15:57:41.202078,2026-01-13 15:57:41.209260,Expired
359,536,101,Gen-AI Engineer,Part-time,DELOITTE,Pune,₹ 12 LPA,2026-01-03 15:57:41.202085,2026-01-09 15:57:41.209267,Expired
279,537,101,AI Engineer,Internship,GOOGLE,Pune,₹ 8 LPA,2025-11-23 15:57:41.202092,2026-01-04 15:57:41.209274,Closed
254,538,102,Data Analyst,Internship,ACCENTURE,Pune,₹ 10 LPA,2025-12-28 15:57:41.202099,2026-01-16 15:57:41.209280,Open
54,539,104,Gen-AI Engineer,Internship,MPHASIS,Chennai,₹ 8 LPA,2025-10-28 15:57:41.202106,2026-01-29 15:57:41.209287,Open
467,540,102,Software Engineer,Internship,TCS,Hyderabad,₹ 12 LPA,2025-12-27 15:57:41.202113,2026-01-29 15:57:41.209293,Expired
257,541,104,AI Engineer,Part-time,MPHASIS,Pune,"₹ 25,000",2025-12-23 15:57:41.202120,2026-01-14 15:57:41.209300,Open
451,542,102,Frontend Developer,Part-time,TCS,Chennai,"₹ 15,000",2025-12-20 15:57:41.202127,2026-01-10 15:57:41.209319,Open
260,543,104,UX Design Internship,Internship,UBS,Remote,₹ 6 LPA,2025-12-10 15:57:41.202134,2026-01-12 15:57:41.209326,Expired
158,544,102,Software Engineer,Part-time,INFOSYS,Pune,₹ 12 LPA,2025-10-18 15:57:41.202141,2026-01-12 15:57:41.209333,Open
199,545,103,Full Stack Developer,Full-time,TCS,Bangalore,"₹ 15,000",2026-01-06 15:57:41.202147,2026-01-22 15:57:41.209340,Open
399,546,102,Data Scientist,Internship,ALLSTATE,Hyderabad,₹ 6 LPA,2025-12-25 15:57:41.202154,2026-01-01 15:57:41.209346,Expired
119,547,103,Gen-AI Engineer,Full-time,GOOGLE,Chennai,"₹ 25,000",2025-12-19 15:57:41.202161,2026-01-14 15:57:41.209353,Open
