comment_id,user_id,content_name,content_id,comment_text,created_at,updated_at,deleted_at
1839,519,Department,3179,This is helpful.,2026-01-27 22:52:15.056351,2026-01-02 22:52:15.066450,2026-01-24 22:52:15.072333
1840,404,Announcement,3287,Good opportunity for students.,2025-09-03 22:52:15.056354,2026-01-20 22:52:15.066452,
1841,25,Post,4999,Nice initiative.,2026-01-06 22:52:15.056356,2026-01-11 22:52:15.066454,2026-01-26 22:52:15.072336
1842,732,Department,822,Great update!,2025-10-05 22:52:15.056358,2025-12-30 22:52:15.066457,
1843,646,Department,2768,Nice initiative.,2025-08-28 22:52:15.056361,2026-01-19 22:52:15.066459,
1844,357,Event,3536,Great update!,2026-01-19 22:52:15.056363,2026-01-13 22:52:15.066461,
1845,135,Job,926,Very informative.,2025-11-28 22:52:15.056365,2026-01-27 22:52:15.066463,
1846,188,Department,3301,Great update!,2025-11-17 22:52:15.056368,2026-01-03 22:52:15.066465,
1847,598,Post,3795,Nice initiative.,2025-08-18 22:52:15.056370,2026-01-14 22:52:15.066467,
1848,503,Event,114,Thanks for sharing.,2026-01-19 22:52:15.056372,2026-01-09 22:52:15.066470,
1849,93,Post,1687,Nice initiative.,2025-11-23 22:52:15.056375,2026-01-12 22:52:15.066472,
1850,175,Event,4472,This is helpful.,2025-10-03 22:52:15.056377,2026-01-15 22:52:15.066474,2026-01-28 22:52:15.072339
1851,829,Job,3647,Nice initiative.,2025-08-05 22:52:15.056379,2026-01-01 22:52:15.066476,
1852,663,Event,3389,Good opportunity for students.,2026-01-25 22:52:15.056381,2026-01-05 22:52:15.066478,
1853,406,Post,4637,Great update!,2025-10-22 22:52:15.056383,2026-01-28 22:52:15.066481,
1854,621,Job,4156,Nice initiative.,2025-10-18 22:52:15.056386,2026-01-01 22:52:15.066483,
1855,880,Department,1986,Looking forward to this.,2025-10-14 22:52:15.056388,2026-01-23 22:52:15.066485,2026-01-28 22:52:15.072342
1856,353,Announcement,3789,Very informative.,2025-12-22 22:52:15.056390,2026-01-06 22:52:15.066487,
1857,844,Event,2274,Good opportunity for students.,2026-01-02 22:52:15.056393,2025-12-31 22:52:15.066489,
1858,136,Post,1549,Great update!,2025-12-07 22:52:15.056395,2026-01-01 22:52:15.066491,2026-01-19 22:52:15.072346
1859,484,Post,1284,Good opportunity for students.,2025-11-09 22:52:15.056398,2026-01-12 22:52:15.066494,
1860,309,Announcement,4687,Looking forward to this.,2026-01-27 22:52:15.056400,2026-01-07 22:52:15.066496,2026-01-20 22:52:15.072348
1861,500,Announcement,1599,Great update!,2026-01-10 22:52:15.056402,2026-01-09 22:52:15.066498,
1862,583,Job,3029,Looking forward to this.,2025-08-08 22:52:15.056404,2026-01-15 22:52:15.066500,2026-01-20 22:52:15.072351
1863,85,Announcement,484,Thanks for sharing.,2025-12-02 22:52:15.056407,2026-01-16 22:52:15.066502,
1864,292,Post,710,Very informative.,2025-09-08 22:52:15.056409,2026-01-26 22:52:15.066504,
1865,742,Announcement,2215,Very informative.,2025-12-10 22:52:15.056411,2026-01-27 22:52:15.066506,
1866,589,Post,4934,Great update!,2025-10-20 22:52:15.056413,2026-01-13 22:52:15.066509,
1867,826,Department,2311,Nice initiative.,2025-11-29 22:52:15.056416,2026-01-01 22:52:15.066511,
1868,78,Post,782,Good opportunity for students.,2025-08-30 22:52:15.056418,2026-01-19 22:52:15.066513,2026-01-21 22:52:15.072354
1869,899,Job,3022,Thanks for sharing.,2025-09-03 22:52:15.056420,2026-01-04 22:52:15.066515,
1870,109,Post,360,This is helpful.,2025-09-19 22:52:15.056422,2026-01-14 22:52:15.066517,
1871,86,Job,3362,Good opportunity for students.,2025-09-25 22:52:15.056424,2026-01-05 22:52:15.066519,
1872,466,Department,2383,This is helpful.,2025-12-08 22:52:15.056427,2026-01-22 22:52:15.066522,
1873,426,Department,3133,Looking forward to this.,2025-11-07 22:52:15.056429,2026-01-24 22:52:15.066524,2026-01-20 22:52:15.072358
1874,240,Department,353,Nice initiative.,2025-09-09 22:52:15.056431,2026-01-28 22:52:15.066526,
1875,224,Announcement,2447,Nice initiative.,2025-08-23 22:52:15.056434,2026-01-13 22:52:15.066528,
1876,945,Department,4818,Looking forward to this.,2025-09-01 22:52:15.056436,2026-01-02 22:52:15.066530,
1877,39,Announcement,3916,Looking forward to this.,2026-01-28 22:52:15.056438,2026-01-06 22:52:15.066532,
1878,758,Department,4701,Looking forward to this.,2025-09-30 22:52:15.056441,2026-01-11 22:52:15.066534,
1879,499,Department,1175,Nice initiative.,2025-08-07 22:52:15.056443,2026-01-25 22:52:15.066537,2026-01-26 22:52:15.072361
1880,997,Post,2886,Looking forward to this.,2025-11-13 22:52:15.056445,2026-01-16 22:52:15.066539,
1881,688,Post,4291,Nice initiative.,2025-10-09 22:52:15.056447,2026-01-23 22:52:15.066541,
1882,897,Post,4616,Looking forward to this.,2025-10-22 22:52:15.056450,2026-01-26 22:52:15.066543,
1883,356,Announcement,3826,Nice initiative.,2025-08-07 22:52:15.056452,2026-01-01 22:52:15.066545,2026-01-23 22:52:15.072364
1884,261,Department,1105,Nice initiative.,2025-10-06 22:52:15.056455,2026-01-16 22:52:15.066548,
1885,841,Department,3445,Looking forward to this.,2025-12-30 22:52:15.056457,2026-01-14 22:52:15.066550,
1886,711,Post,4563,Good opportunity for students.,2025-12-22 22:52:15.056459,2026-01-26 22:52:15.066552,
1887,198,Post,4999,Thanks for sharing.,2025-12-14 22:52:15.056462,2026-01-17 22:52:15.066554,
1888,777,Department,2094,Great update!,2025-08-26 22:52:15.056464,2026-01-01 22:52:15.066556,
1889,297,Job,700,This is helpful.,2025-09-20 22:52:15.056466,2026-01-25 22:52:15.066559,
1890,996,Announcement,2320,Good opportunity for students.,2025-08-08 22:52:15.056469,2025-12-30 22:52:15.066561,
1891,263,Job,4907,Very informative.,2025-09-28 22:52:15.056471,2026-01-17 22:52:15.066563,
1892,632,Job,3289,This is helpful.,2025-08-08 22:52:15.056473,2026-01-23 22:52:15.066565,
1893,888,Department,4107,Looking forward to this.,2025-09-14 22:52:15.056476,2026-01-26 22:52:15.066567,
1894,108,Post,258,Good opportunity for students.,2025-11-21 22:52:15.056478,2026-01-22 22:52:15.066569,
1895,427,Job,4747,Great update!,2025-12-08 22:52:15.056480,2026-01-06 22:52:15.066572,
1896,555,Job,4068,Very informative.,2025-08-19 22:52:15.056483,2026-01-08 22:52:15.066574,
1897,232,Event,3449,Great update!,2025-10-11 22:52:15.056485,2026-01-18 22:52:15.066576,
1898,743,Post,2784,Nice initiative.,2025-11-22 22:52:15.056487,2026-01-08 22:52:15.066578,
1899,214,Job,4701,Great update!,2025-08-10 22:52:15.056490,2026-01-11 22:52:15.066580,
1900,314,Department,1091,This is helpful.,2025-10-23 22:52:15.056492,2026-01-05 22:52:15.066582,2026-01-26 22:52:15.072369
1901,502,Event,676,Looking forward to this.,2025-09-08 22:52:15.056495,2026-01-27 22:52:15.066585,
1902,559,Event,1703,This is helpful.,2025-08-09 22:52:15.056497,2026-01-29 22:52:15.066587,
1903,685,Job,2061,Looking forward to this.,2026-01-18 22:52:15.056500,2026-01-08 22:52:15.066589,
1904,546,Post,825,Looking forward to this.,2025-10-21 22:52:15.056502,2026-01-08 22:52:15.066591,2026-01-24 22:52:15.072372
1905,888,Post,4754,Looking forward to this.,2025-08-23 22:52:15.056504,2026-01-03 22:52:15.066594,
1906,891,Announcement,2603,Nice initiative.,2025-08-11 22:52:15.056507,2026-01-26 22:52:15.066596,
1907,421,Event,1468,Great update!,2025-09-04 22:52:15.056509,2026-01-02 22:52:15.066598,
1908,977,Post,3541,Great update!,2026-01-01 22:52:15.056515,2026-01-20 22:52:15.066600,
1909,396,Department,4391,Very informative.,2025-09-14 22:52:15.056517,2026-01-16 22:52:15.066602,
1910,446,Department,433,Great update!,2025-08-08 22:52:15.056520,2025-12-31 22:52:15.066605,
1911,783,Announcement,2162,This is helpful.,2025-09-10 22:52:15.056522,2026-01-23 22:52:15.066607,
1912,822,Post,1869,Looking forward to this.,2026-01-08 22:52:15.056525,2026-01-24 22:52:15.066609,
1913,113,Announcement,451,Very informative.,2025-10-13 22:52:15.056527,2026-01-24 22:52:15.066611,
1914,807,Post,2187,Thanks for sharing.,2025-11-19 22:52:15.056529,2026-01-03 22:52:15.066613,
1915,769,Department,3486,Nice initiative.,2026-01-02 22:52:15.056531,2025-12-31 22:52:15.066615,
1916,716,Event,222,Very informative.,2025-11-21 22:52:15.056533,2026-01-29 22:52:15.066618,
1917,414,Event,4911,This is helpful.,2025-09-25 22:52:15.056536,2025-12-31 22:52:15.066620,
1918,822,Event,2285,Thanks for sharing.,2025-09-21 22:52:15.056538,2026-01-10 22:52:15.066622,
1919,134,Department,2095,Great update!,2025-08-23 22:52:15.056540,2026-01-08 22:52:15.066624,
1920,796,Announcement,4518,Good opportunity for students.,2025-09-04 22:52:15.056543,2026-01-24 22:52:15.066626,
1921,118,Department,1003,Good opportunity for students.,2026-01-01 22:52:15.056545,2026-01-22 22:52:15.066628,
1922,46,Event,1360,Very informative.,2025-11-12 22:52:15.056547,2026-01-18 22:52:15.066630,
1923,574,Event,4263,Nice initiative.,2025-11-30 22:52:15.056549,2026-01-09 22:52:15.066633,
1924,441,Department,519,Thanks for sharing.,2026-01-04 22:52:15.056552,2026-01-17 22:52:15.066635,
1925,635,Announcement,4732,Thanks for sharing.,2026-01-13 22:52:15.056554,2026-01-14 22:52:15.066637,
1926,41,Job,1758,Very informative.,2025-09-10 22:52:15.056557,2026-01-15 22:52:15.066639,
1927,671,Post,735,This is helpful.,2025-11-28 22:52:15.056559,2026-01-24 22:52:15.066641,
1928,662,Department,2077,This is helpful.,2026-01-03 22:52:15.056561,2026-01-07 22:52:15.066643,
1929,977,Department,4739,This is helpful.,2025-12-30 22:52:15.056564,2026-01-22 22:52:15.066646,
1930,181,Job,3599,Very informative.,2025-09-21 22:52:15.056566,2026-01-07 22:52:15.066648,
1931,25,Event,1586,This is helpful.,2025-12-16 22:52:15.056569,2026-01-29 22:52:15.066650,
1932,817,Job,2456,Thanks for sharing.,2025-10-17 22:52:15.056571,2026-01-09 22:52:15.066652,
1933,495,Announcement,4031,Looking forward to this.,2025-12-02 22:52:15.056573,2026-01-29 22:52:15.066654,
1934,90,Announcement,83,Very informative.,2026-01-03 22:52:15.056576,2026-01-02 22:52:15.066656,
1935,181,Post,3869,Nice initiative.,2025-12-06 22:52:15.056578,2026-01-14 22:52:15.066658,
1936,452,Event,881,Looking forward to this.,2025-08-19 22:52:15.056580,2026-01-05 22:52:15.066661,
1937,545,Post,3291,This is helpful.,2026-01-21 22:52:15.056582,2025-12-30 22:52:15.066663,
1938,426,Event,1137,Thanks for sharing.,2025-12-10 22:52:15.056585,2026-01-07 22:52:15.066665,
1939,714,Job,1933,This is helpful.,2025-12-21 22:52:15.056587,2026-01-23 22:52:15.066667,
1940,969,Job,3323,Great update!,2025-12-06 22:52:15.056589,2026-01-07 22:52:15.066669,
1941,516,Event,3011,Very informative.,2026-01-16 22:52:15.056592,2026-01-24 22:52:15.066671,
1942,231,Department,4553,Very informative.,2025-08-09 22:52:15.056594,2026-01-17 22:52:15.066674,
1943,288,Job,1269,Great update!,2025-11-26 22:52:15.056596,2026-01-17 22:52:15.066676,
1944,346,Announcement,4859,Great update!,2025-08-02 22:52:15.056599,2026-01-19 22:52:15.066678,
1945,359,Announcement,2796,Thanks for sharing.,2025-10-17 22:52:15.056601,2026-01-13 22:52:15.066680,
1946,835,Department,521,Looking forward to this.,2025-11-23 22:52:15.056603,2026-01-26 22:52:15.066682,
1947,605,Event,818,This is helpful.,2025-11-16 22:52:15.056605,2026-01-05 22:52:15.066684,
1948,919,Department,2736,This is helpful.,2025-12-19 22:52:15.056608,2026-01-20 22:52:15.066687,
1949,746,Event,2907,Good opportunity for students.,2025-08-18 22:52:15.056610,2026-01-02 22:52:15.066689,
1950,609,Announcement,4329,Looking forward to this.,2025-09-18 22:52:15.056612,2026-01-04 22:52:15.066691,
1951,173,Event,1300,Nice initiative.,2026-01-08 22:52:15.056615,2026-01-21 22:52:15.066693,
1952,362,Job,678,Great update!,2025-08-19 22:52:15.056617,2026-01-22 22:52:15.066695,
1953,707,Event,244,Nice initiative.,2025-09-14 22:52:15.056619,2026-01-26 22:52:15.066697,
1954,215,Announcement,3373,This is helpful.,2025-11-30 22:52:15.056622,2026-01-29 22:52:15.066700,
1955,887,Event,210,Very informative.,2025-12-11 22:52:15.056624,2026-01-22 22:52:15.066702,
1956,982,Department,4973,Good opportunity for students.,2025-12-05 22:52:15.056626,2026-01-19 22:52:15.066704,
1957,303,Post,4541,Thanks for sharing.,2025-08-02 22:52:15.056629,2026-01-25 22:52:15.066706,
1958,441,Post,2096,Great update!,2025-08-23 22:52:15.056631,2026-01-11 22:52:15.066708,
1959,709,Post,3667,Great update!,2026-01-18 22:52:15.056633,2025-12-31 22:52:15.066710,
1960,738,Announcement,4724,Looking forward to this.,2025-09-13 22:52:15.056636,2026-01-05 22:52:15.066713,
1961,471,Department,3528,Thanks for sharing.,2026-01-10 22:52:15.056638,2026-01-10 22:52:15.066715,
1962,812,Job,1068,Thanks for sharing.,2025-10-18 22:52:15.056640,2026-01-02 22:52:15.066717,
1963,503,Department,3043,Looking forward to this.,2025-11-13 22:52:15.056642,2026-01-26 22:52:15.066719,
1964,380,Department,4663,Nice initiative.,2025-12-03 22:52:15.056645,2026-01-08 22:52:15.066721,
1965,656,Job,1292,Nice initiative.,2025-11-10 22:52:15.056647,2026-01-01 22:52:15.066723,
1966,478,Job,466,Thanks for sharing.,2025-11-29 22:52:15.056649,2026-01-26 22:52:15.066725,
1967,559,Post,3841,Great update!,2025-10-06 22:52:15.056651,2026-01-12 22:52:15.066728,
1968,175,Department,1422,Good opportunity for students.,2025-12-19 22:52:15.056654,2026-01-11 22:52:15.066730,
1969,457,Post,4564,Great update!,2025-11-12 22:52:15.056656,2026-01-05 22:52:15.066732,2026-01-22 22:52:15.072385
1970,403,Job,2253,Looking forward to this.,2025-09-16 22:52:15.056658,2026-01-20 22:52:15.066734,2026-01-28 22:52:15.072387
1971,910,Event,788,This is helpful.,2025-08-24 22:52:15.056661,2026-01-10 22:52:15.066736,
1972,137,Post,4437,Nice initiative.,2025-09-20 22:52:15.056664,2026-01-16 22:52:15.066738,
1973,324,Post,2196,Great update!,2025-12-10 22:52:15.056666,2026-01-27 22:52:15.066741,2026-01-20 22:52:15.072390
1974,756,Event,407,Nice initiative.,2026-01-23 22:52:15.056668,2026-01-15 22:52:15.066743,
1975,639,Announcement,3097,Good opportunity for students.,2025-12-13 22:52:15.056670,2026-01-27 22:52:15.066745,
1976,988,Department,3008,Very informative.,2026-01-23 22:52:15.056673,2026-01-13 22:52:15.066747,
1977,638,Announcement,3651,Good opportunity for students.,2025-08-07 22:52:15.056675,2026-01-27 22:52:15.066749,
1978,929,Job,1111,Good opportunity for students.,2025-12-16 22:52:15.056677,2025-12-30 22:52:15.066752,
1979,91,Announcement,1800,Very informative.,2025-08-17 22:52:15.056680,2026-01-11 22:52:15.066754,
1980,16,Job,4320,Looking forward to this.,2026-01-04 22:52:15.056682,2026-01-07 22:52:15.066756,
1981,829,Event,539,Great update!,2026-01-22 22:52:15.056684,2026-01-10 22:52:15.066758,
1982,20,Job,231,This is helpful.,2025-08-19 22:52:15.056687,2025-12-31 22:52:15.066760,
1983,887,Announcement,4336,Thanks for sharing.,2025-08-03 22:52:15.056689,2026-01-21 22:52:15.066762,
1984,427,Event,1108,Very informative.,2026-01-17 22:52:15.056691,2026-01-01 22:52:15.066765,
1985,936,Announcement,3469,This is helpful.,2025-09-06 22:52:15.056694,2026-01-11 22:52:15.066767,
1986,117,Post,1601,Very informative.,2025-10-22 22:52:15.056696,2025-12-30 22:52:15.066769,
1987,755,Post,1717,Good opportunity for students.,2025-08-19 22:52:15.056698,2026-01-11 22:52:15.066771,
1988,536,Job,2089,Nice initiative.,2025-10-16 22:52:15.056700,2025-12-30 22:52:15.066774,
1989,724,Post,563,Great update!,2025-09-13 22:52:15.056702,2026-01-07 22:52:15.066776,
1990,55,Job,67,Great update!,2025-11-11 22:52:15.056705,2026-01-22 22:52:15.066778,
1991,861,Job,2356,Nice initiative.,2025-10-16 22:52:15.056708,2026-01-01 22:52:15.066780,
1992,298,Department,4790,Great update!,2025-12-25 22:52:15.056710,2026-01-24 22:52:15.066783,
1993,97,Announcement,1654,Great update!,2025-11-29 22:52:15.056712,2026-01-13 22:52:15.066785,
1994,177,Event,4984,Thanks for sharing.,2026-01-16 22:52:15.056727,2026-01-26 22:52:15.066787,
1995,792,Announcement,2447,Thanks for sharing.,2025-10-28 22:52:15.056729,2026-01-28 22:52:15.066789,
1996,18,Job,2390,Looking forward to this.,2025-10-08 22:52:15.056731,2025-12-31 22:52:15.066791,
1997,747,Event,3223,This is helpful.,2026-01-09 22:52:15.056734,2026-01-20 22:52:15.066793,
1998,772,Department,4669,Nice initiative.,2025-09-16 22:52:15.056736,2026-01-18 22:52:15.066796,
1999,417,Department,2597,This is helpful.,2025-09-26 22:52:15.056738,2026-01-02 22:52:15.066798,
2000,569,Job,4765,Looking forward to this.,2025-11-18 22:52:15.056741,2026-01-08 22:52:15.066800,
2001,695,Job,445,Looking forward to this.,2025-12-30 22:52:15.056743,2026-01-06 22:52:15.066802,
2002,933,Event,1664,Very informative.,2026-01-17 22:52:15.056745,2026-01-22 22:52:15.066804,2026-01-25 22:52:15.072397
2003,365,Event,4348,Good opportunity for students.,2025-10-05 22:52:15.056747,2026-01-26 22:52:15.066807,
2004,105,Department,3087,Great update!,2025-08-28 22:52:15.056750,2026-01-17 22:52:15.066809,
2005,949,Announcement,4225,Good opportunity for students.,2025-08-28 22:52:15.056752,2026-01-24 22:52:15.066811,2026-01-25 22:52:15.072400
2006,183,Event,309,Very informative.,2025-12-04 22:52:15.056754,2026-01-25 22:52:15.066813,
2007,665,Announcement,2992,Looking forward to this.,2025-10-10 22:52:15.056756,2026-01-10 22:52:15.066815,
2008,629,Job,4298,Nice initiative.,2025-12-27 22:52:15.056759,2025-12-31 22:52:15.066817,2026-01-22 22:52:15.072403
2009,880,Announcement,1781,Good opportunity for students.,2025-12-19 22:52:15.056761,2026-01-16 22:52:15.066820,
2010,689,Announcement,4443,Good opportunity for students.,2026-01-01 22:52:15.056763,2026-01-10 22:52:15.066822,
2011,982,Department,2411,Very informative.,2025-08-12 22:52:15.056765,2026-01-25 22:52:15.066824,2026-01-20 22:52:15.072406
2012,265,Post,2224,Nice initiative.,2025-08-18 22:52:15.056768,2026-01-02 22:52:15.066826,
2013,141,Job,4666,Looking forward to this.,2025-09-18 22:52:15.056770,2026-01-14 22:52:15.066828,
2014,458,Post,1030,Nice initiative.,2026-01-21 22:52:15.056772,2026-01-13 22:52:15.066830,
2015,251,Announcement,3822,Very informative.,2026-01-04 22:52:15.056775,2026-01-20 22:52:15.066832,
2016,617,Post,3209,Nice initiative.,2025-11-22 22:52:15.056777,2026-01-01 22:52:15.066835,
2017,812,Post,1542,Good opportunity for students.,2025-10-02 22:52:15.056779,2026-01-04 22:52:15.066837,
2018,741,Department,2120,Very informative.,2025-09-08 22:52:15.056786,2026-01-23 22:52:15.066873,
2019,533,Department,3780,Looking forward to this.,2026-01-20 22:52:15.056789,2026-01-23 22:52:15.066876,
2020,44,Announcement,202,Thanks for sharing.,2025-10-02 22:52:15.056791,2026-01-23 22:52:15.066878,
2021,314,Post,1668,Very informative.,2025-11-06 22:52:15.056793,2026-01-10 22:52:15.066880,
2022,685,Department,242,Great update!,2026-01-22 22:52:15.056795,2026-01-01 22:52:15.066882,
2023,546,Post,4321,Thanks for sharing.,2025-09-14 22:52:15.056798,2026-01-13 22:52:15.066885,2026-01-20 22:52:15.072412
2024,239,Event,1365,Great update!,2025-10-30 22:52:15.056800,2026-01-23 22:52:15.066887,
2025,675,Event,2358,Great update!,2025-11-13 22:52:15.056802,2026-01-18 22:52:15.066889,
2026,531,Job,3802,Great update!,2025-11-17 22:52:15.056805,2026-01-15 22:52:15.066891,
2027,632,Announcement,1758,Nice initiative.,2025-09-25 22:52:15.056807,2026-01-15 22:52:15.066893,
2028,972,Announcement,1030,This is helpful.,2025-11-24 22:52:15.056810,2025-12-30 22:52:15.066895,
2029,81,Event,1314,Nice initiative.,2025-12-10 22:52:15.056812,2025-12-30 22:52:15.066898,
2030,328,Department,4508,Good opportunity for students.,2025-09-27 22:52:15.056815,2026-01-22 22:52:15.066901,
2031,353,Department,1538,This is helpful.,2025-11-06 22:52:15.056817,2026-01-14 22:52:15.066903,
2032,211,Event,2528,Good opportunity for students.,2025-08-31 22:52:15.056819,2026-01-10 22:52:15.066905,
2033,134,Event,1065,Looking forward to this.,2025-10-11 22:52:15.056822,2026-01-16 22:52:15.066907,
2034,956,Post,3884,This is helpful.,2025-10-21 22:52:15.056824,2026-01-17 22:52:15.066910,
2035,548,Department,781,This is helpful.,2025-10-23 22:52:15.056826,2026-01-23 22:52:15.066912,
2036,382,Job,1510,Nice initiative.,2025-09-07 22:52:15.056829,2026-01-02 22:52:15.066915,
2037,961,Announcement,1342,Thanks for sharing.,2026-01-03 22:52:15.056832,2026-01-11 22:52:15.066917,
2038,374,Department,2951,Nice initiative.,2025-10-13 22:52:15.056835,2026-01-20 22:52:15.066920,
2039,448,Announcement,1117,Looking forward to this.,2025-09-24 22:52:15.056837,2026-01-18 22:52:15.066922,
2040,248,Post,3177,Good opportunity for students.,2025-09-14 22:52:15.056839,2026-01-24 22:52:15.066924,
2041,390,Event,55,This is helpful.,2025-09-12 22:52:15.056842,2026-01-25 22:52:15.066926,
2042,929,Job,4075,Very informative.,2025-10-15 22:52:15.056844,2026-01-16 22:52:15.066928,
2043,533,Event,966,Nice initiative.,2025-09-06 22:52:15.056846,2026-01-10 22:52:15.066931,
2044,295,Department,4353,This is helpful.,2026-01-05 22:52:15.056849,2026-01-07 22:52:15.066933,
2045,940,Department,4161,Looking forward to this.,2025-12-09 22:52:15.056851,2026-01-06 22:52:15.066935,
2046,673,Post,4017,Good opportunity for students.,2025-10-15 22:52:15.056853,2026-01-19 22:52:15.066937,
2047,565,Department,3568,Nice initiative.,2025-11-23 22:52:15.056855,2026-01-03 22:52:15.066939,
2048,954,Event,4370,Looking forward to this.,2025-12-24 22:52:15.056858,2026-01-04 22:52:15.066941,
2049,208,Announcement,4221,Very informative.,2025-09-22 22:52:15.056860,2026-01-09 22:52:15.066944,2026-01-25 22:52:15.072419
2050,88,Announcement,3830,Great update!,2025-12-23 22:52:15.056863,2026-01-08 22:52:15.066946,
2051,588,Department,3741,Nice initiative.,2025-10-18 22:52:15.056865,2026-01-13 22:52:15.066948,
2052,435,Announcement,587,Looking forward to this.,2025-12-21 22:52:15.056867,2026-01-18 22:52:15.066950,
2053,96,Department,2481,Nice initiative.,2025-12-26 22:52:15.056869,2026-01-14 22:52:15.066952,
2054,37,Department,1376,Great update!,2026-01-18 22:52:15.056872,2026-01-13 22:52:15.066955,
2055,670,Event,1186,Looking forward to this.,2026-01-28 22:52:15.056874,2026-01-25 22:52:15.066957,
2056,573,Job,2484,Very informative.,2025-11-13 22:52:15.056876,2026-01-13 22:52:15.066959,2026-01-20 22:52:15.072422
2057,970,Event,3916,Very informative.,2025-09-16 22:52:15.056878,2026-01-14 22:52:15.066961,
2058,704,Job,2626,Very informative.,2026-01-26 22:52:15.056880,2026-01-19 22:52:15.066964,
2059,695,Announcement,169,Thanks for sharing.,2025-12-18 22:52:15.056882,2026-01-18 22:52:15.066966,
2060,51,Event,3697,This is helpful.,2025-09-23 22:52:15.056885,2026-01-06 22:52:15.066968,
2061,650,Department,4349,Very informative.,2026-01-04 22:52:15.056887,2026-01-15 22:52:15.066970,
2062,44,Job,2396,Good opportunity for students.,2025-09-05 22:52:15.056889,2025-12-31 22:52:15.066972,
2063,930,Event,4573,Looking forward to this.,2026-01-05 22:52:15.056892,2026-01-21 22:52:15.066975,2026-01-26 22:52:15.072426
2064,385,Department,3667,Nice initiative.,2025-10-03 22:52:15.056894,2026-01-23 22:52:15.066977,
2065,938,Announcement,4228,Nice initiative.,2025-09-07 22:52:15.056896,2026-01-19 22:52:15.066979,2026-01-22 22:52:15.072429
2066,237,Job,1518,Looking forward to this.,2025-12-14 22:52:15.056898,2026-01-04 22:52:15.066982,
2067,865,Event,4326,Nice initiative.,2025-09-07 22:52:15.056900,2026-01-13 22:52:15.066984,
2068,439,Post,428,This is helpful.,2025-08-17 22:52:15.056903,2026-01-02 22:52:15.066987,
2069,628,Announcement,1126,Very informative.,2025-09-18 22:52:15.056906,2026-01-23 22:52:15.066990,
2070,182,Post,3921,Looking forward to this.,2025-12-18 22:52:15.056908,2026-01-22 22:52:15.066992,
2071,528,Post,3471,This is helpful.,2025-08-22 22:52:15.056910,2026-01-05 22:52:15.066994,
2072,879,Event,4470,Nice initiative.,2025-12-09 22:52:15.056912,2026-01-09 22:52:15.066997,
2073,58,Announcement,2864,Very informative.,2025-09-09 22:52:15.056915,2026-01-04 22:52:15.066999,
2074,363,Announcement,4053,This is helpful.,2025-08-23 22:52:15.056917,2026-01-18 22:52:15.067013,
2075,36,Event,4269,Nice initiative.,2025-11-18 22:52:15.056919,2026-01-22 22:52:15.067016,
2076,718,Post,3977,Nice initiative.,2025-12-23 22:52:15.056921,2026-01-16 22:52:15.067018,
2077,820,Post,2298,Looking forward to this.,2025-10-15 22:52:15.056924,2026-01-04 22:52:15.067021,
2078,172,Department,1074,This is helpful.,2025-10-17 22:52:15.056927,2026-01-03 22:52:15.067023,
2079,346,Job,677,This is helpful.,2025-11-11 22:52:15.056929,2026-01-17 22:52:15.067025,
2080,523,Post,1367,Looking forward to this.,2025-10-20 22:52:15.056931,2026-01-06 22:52:15.067027,
2081,383,Department,605,Great update!,2025-08-31 22:52:15.056934,2026-01-23 22:52:15.067029,
2082,525,Event,4380,This is helpful.,2025-08-07 22:52:15.056936,2026-01-03 22:52:15.067032,
2083,12,Event,4144,Looking forward to this.,2025-11-22 22:52:15.056938,2026-01-21 22:52:15.067034,
2084,208,Announcement,4072,Looking forward to this.,2026-01-18 22:52:15.056941,2026-01-19 22:52:15.067037,
2085,414,Department,4330,This is helpful.,2025-10-29 22:52:15.056943,2026-01-03 22:52:15.067039,
2086,201,Post,4142,Good opportunity for students.,2025-08-03 22:52:15.056945,2026-01-26 22:52:15.067041,
2087,50,Job,3834,Good opportunity for students.,2025-12-06 22:52:15.056947,2026-01-21 22:52:15.067044,
2088,54,Announcement,2845,Looking forward to this.,2025-10-09 22:52:15.056950,2026-01-16 22:52:15.067047,
2089,276,Announcement,701,Good opportunity for students.,2025-08-19 22:52:15.056952,2026-01-14 22:52:15.067049,
2090,607,Announcement,2019,Thanks for sharing.,2025-10-16 22:52:15.056954,2026-01-03 22:52:15.067051,
2091,573,Announcement,3184,Great update!,2025-10-04 22:52:15.056956,2026-01-17 22:52:15.067054,
2092,185,Post,2071,Very informative.,2025-11-16 22:52:15.056959,2026-01-12 22:52:15.067056,
2093,98,Event,3054,Looking forward to this.,2025-08-27 22:52:15.056961,2025-12-31 22:52:15.067058,
2094,328,Event,3306,Good opportunity for students.,2026-01-17 22:52:15.056963,2026-01-14 22:52:15.067060,
2095,527,Department,4167,Good opportunity for students.,2026-01-03 22:52:15.056966,2025-12-31 22:52:15.067063,
2096,412,Post,655,Good opportunity for students.,2025-09-22 22:52:15.056968,2026-01-01 22:52:15.067065,
2097,929,Job,2094,Looking forward to this.,2026-01-17 22:52:15.056970,2026-01-19 22:52:15.067068,
2098,398,Department,1486,Thanks for sharing.,2025-10-23 22:52:15.056973,2026-01-27 22:52:15.067071,
2099,666,Announcement,2775,Very informative.,2025-12-17 22:52:15.056975,2026-01-04 22:52:15.067073,
